""
Nested Model Comparison

Df,AIC,BIC,Chisq,Chisq diff,RMSEA,Df diff,Pr(>Chisq)
474,16384.872015576,17022.8302593076,802.993951792307,NA,NA,NA,NA
492,16362.1409932658,16934.1035566113,816.26292948205,13.268977689743,0,18,0.775352391192525


Fit Indices Summaries

model,chisq,df,pvalue,cfi,tli,rmsea,rmsea.ci.lower,rmsea.ci.upper,srmr
config,802.993951792307,474,0,0.909378037973674,0.894465563209849,0.0693060045268565,0.0609741722789045,0.0774850414297879,0.0713148666655865
metric,816.26292948205,492,0,0.910681206380905,0.899788670573699,0.0675355087882054,0.0592557779751851,0.0756437004830769,0.0715133815346943
Nested Model Comparison

Df,AIC,BIC,Chisq,Chisq diff,RMSEA,Df diff,Pr(>Chisq)
492,16362.1409932658,16934.1035566113,816.26292948205,NA,NA,NA,NA
510,16364.9077366022,16870.8746195618,855.029672818508,38.7667433364579,0.0893540046847041,18,0.00306237382723915


Fit Indices Summaries

model,chisq,df,pvalue,cfi,tli,rmsea,rmsea.ci.lower,rmsea.ci.upper,srmr
metric,816.26292948205,492,0,0.910681206380905,0.899788670573699,0.0675355087882054,0.0592557779751851,0.0756437004830769,0.0715133815346943
scalar,855.029672818508,510,0,0.904960970444061,0.897134226833572,0.0684241185665412,0.0603457062790243,0.0763493446419389,0.0734760180927764
Nested Model Comparison

Df,AIC,BIC,Chisq,Chisq diff,RMSEA,Df diff,Pr(>Chisq)
492,16362.1409932658,16934.1035566113,816.26292948205,NA,NA,NA,NA
505,16343.4946243118,16867.7936407118,823.616560528021,7.3536310459715,0,13,0.88301984116938


Fit Indices Summaries

model,chisq,df,pvalue,cfi,tli,rmsea,rmsea.ci.lower,rmsea.ci.upper,srmr
metric,816.26292948205,492,0,0.910681206380905,0.899788670573699,0.0675355087882054,0.0592557779751851,0.0756437004830769,0.0715133815346943
partial.scalar,823.616560528021,505,0,0.912236508629324,0.904068421313637,0.0660776455419809,0.0578166367730999,0.0741497152370758,0.072055968395462
